datetime,tx_hash,from_address,to_address,value,value_usd,token_address
2024-10-13 08:50:59,0xe146366c1b115b9c6e91a6671350abc93d23aad9c7b82234b96f0fd8a3d55e99,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,111.00196856995832,275019.9234134927,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-13 17:11:59,0x85d78f957604a3c705b01e043f0f7f67c042cd339f0d7c2340ef8b9d675fd11a,0x7c40c2b14219ec5f8635f6f06426852005709bd4,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.342945973070536,3327.300438185877,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-15 19:21:35,0xcd92ad81cb0d11cf55535c860faf9f73ae0296324c5c964865d75bf57def8cbe,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,246.68636650218735,648416.1938894542,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-15 21:42:11,0xba1c447ca887da44fd5cf11e1275145377dff7bb5235c122729920fc821c4216,0xa4fc1516a78bb510b41c18393d113a0a5e7387ab,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,21.99648694314115,57817.862190143336,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-18 18:52:35,0x7a1f967d3c68abd2ac0f9c2bdfe9bf3b3f5cd96490c0f1e8a10962319a74207f,0xa4fc1516a78bb510b41c18393d113a0a5e7387ab,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,200.0,520624.05846692226,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-23 02:42:59,0x45a319bb7088245cbcedcaa9657a711b3241635163e88587a6e4d8790bf253de,0xa3ea45d7776df1a721adda500b8ce2fede9a610b,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.3803143073438884,3615.823480625575,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-26 22:01:47,0x0c3257a7a9d08ffcab8ceafcdf72562c1d3224614daacbbd32a097523b13ea7c,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,125.7506788120062,304579.8752665202,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-30 21:49:23,0x45d18e511fdcecbdade10868cacf016efabe2159e9127a8e2b335a497a81770b,0x7c40c2b14219ec5f8635f6f06426852005709bd4,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,2.2661387836926377,5979.518437831366,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-11-06 01:17:35,0x48d114ca12a73951fc821c442ac371d76cb9e1d055fd687a7331ebb002fc31e1,0x0c3216e76eb484d90e599dc4b9cf71ebf33aa7a5,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,73.91402740547801,179047.01020621601,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-11-06 15:48:35,0x413f07b040cd3dda0b2523b5fc52bafc1313ef246a3e42cd87b6d35954c64581,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.392000399813414,3371.937892454466,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-11-08 21:45:47,0x7675ba0cf8b9c3c9bf6b1aa99943a84b5bc226b616232dc24b782bc3a6db3cc5,0x4bbf5b81883440b1edcaed585e737966dd1ce1f0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,11.729932556960604,33957.82482909031,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-11-09 13:55:47,0x7706d0a17ea893a5eafc4b3ce953a0a5ac70b74e42b16d085ae1a4c2f6b9340b,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,3170.1198474374473,9386595.961483056,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-11-22 11:24:23,0x5476994e364428174ccaf68233ade4731676a6df551aaeae4f45628ee89243e1,0x258eb785daf8930758499c62983544ae80c360c7,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,3.0794150274160845,10365.116891516016,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-12-02 20:01:59,0x66b373b8b7f16dfcac50e778c11d403d908d3e7aa7f9dd698cbef295e7dea38b,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.1865650685372746,4400.741115425053,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
